agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
B_ddqn,10000,3,0.047971266054852746,0.005781330799273619,0.17403458499128935,0.1432606398488847,0.20332975100029016,0.2535,6.172922134399414,nan
B_ddqn,10000,4,0.04438875060353517,0.009013014989373938,0.16198142039875799,0.13478804239815198,0.18935735890261612,0.7405,6.103727102279663,nan
B_ddqn,10000,5,0.034211668211147905,0.009886562377427634,0.15797573753377375,0.13057301703758836,0.1844027696696893,0.8885,6.524235963821411,nan
B_ddqn,10000,6,0.03991811070451464,0.011704226521189106,0.1528084007130366,0.12481862012023907,0.18071883003525002,0.051,6.590673208236694,nan
B_ddqn,10000,7,0.07573581254533787,0.00823205921417301,0.18118007111567547,0.15330596625316975,0.2098861645567948,0.524,7.307091951370239,nan
B_ddqn,10000,8,0.08589758250078622,0.009599130326109968,0.12032971714228693,0.09652380169158715,0.14612252951495924,1.0,6.127772808074951,nan
B_ddqn,10000,9,0.03808483459152863,0.012966076988043534,0.09779620866336947,0.08443451071472789,0.11106650058723143,0.0005,6.039806365966797,nan
B_ddqn,10000,10,0.03945963706563963,0.008435191607363378,0.14044336181110298,0.11499131918843462,0.16505817084552873,0.9925,6.692028045654297,nan
B_ddqn,10000,11,0.03462446649793144,0.01876111862616321,0.049916908670723896,0.03356275684635952,0.06529337967016167,0.0,6.443498849868774,nan
B_ddqn,10000,12,0.0369731292728115,0.006268626630048513,0.18926982023459069,0.1607758582680657,0.2169222380248069,0.4645,5.813141584396362,nan
B_ddqn,10000,13,0.10272197005001946,0.009488206676641001,0.1589831343227717,0.12788407054250164,0.191774548746584,0.135,6.190475940704346,nan
B_ddqn,10000,14,0.09811323426358627,0.01321730703319628,0.07817179813303443,0.051857081077785076,0.1025574198091039,0.018,6.001251220703125,nan
B_ddqn,10000,15,0.04390130397312457,0.012880141559841426,0.15164918454525989,0.12948239695487387,0.1743663430700159,0.007,6.229786157608032,nan
B_ddqn,10000,16,0.03819841223255139,0.01591330036015133,0.057258156263082984,0.02154893285034839,0.09227579587754603,0.06,6.750679969787598,nan
B_ddqn,10000,17,0.09971494417303224,0.013356248473962736,0.08282017621441466,0.05816236530193957,0.1082265878247678,0.997,3.963559150695801,nan
B_ddqn,10000,18,0.08131832517755151,0.006015787542961508,0.16877613147645648,0.1416024032244882,0.1960684913739003,0.7995,4.638138055801392,nan
B_ddqn,10000,19,0.0498596474082001,0.006914623943800637,0.185878224503444,0.1579018623481797,0.21448315233673312,0.65,5.9782819747924805,nan
B_ddqn,31623,0,0.022155720690911204,0.006696261103927353,0.14988871535470555,0.12344853449307468,0.1762046683392027,0.8915,21.33481001853943,nan
B_ddqn,31623,1,0.03671892560265352,0.009350822618818817,0.09754991300437718,0.07461161796298274,0.1198521985269278,0.9845,21.12459707260132,nan
B_ddqn,31623,2,0.06695584575665378,0.014890314133493279,0.05917793230550643,0.03645492306954884,0.07963044914099306,1.0,9.69414496421814,nan
B_ddqn,31623,3,0.028375291190000984,0.011101203453216248,0.07671476933154318,0.05857829262569822,0.09516343532512497,0.0055,21.07617998123169,nan
B_ddqn,31623,4,0.034786814458025776,0.01579764160728723,0.10251543901753692,0.074704586307525,0.13056752614166445,0.0765,21.721421241760254,nan
