agent,n,seed,value_err_rmse,policy_err_l1,premium_vs_twap,premium_ci_low,premium_ci_high,clearance_prob,wall_clock_sec,kappa_hat
B_ddqn,10000,5,0.44176098663832647,0.01861626704133991,1.4542065897796619,-0.11407978507016454,2.9868163031666217,0.048,8.304104804992676,nan
B_ddqn,10000,6,0.4156197346120322,0.010770973103774544,2.161638968435313,0.431698683488346,3.845497151185872,0.872,8.43163013458252,nan
B_ddqn,10000,7,0.42119439130366154,0.006851671370544337,0.6424325222473344,-0.8537364553504212,2.156582812510335,1.0,8.12877082824707,nan
B_ddqn,10000,8,0.418844843253081,0.01012373273215263,1.6703541798213573,-0.011004945915497198,3.2866368151778076,0.298,7.795167922973633,nan
B_ddqn,10000,9,0.4100634466796593,0.0075024920054244885,0.9239867489128546,-0.7407857628133196,2.6088308464887446,1.0,7.764244079589844,nan
B_ddqn,10000,10,0.43692394006174384,0.007815035913919998,0.9024052871220838,-0.5841038232892433,2.3318554513046905,0.996,8.21621298789978,nan
B_ddqn,10000,11,0.3923059627931667,0.009028822996980162,1.324924085515564,-0.17954022109241669,2.8421686963892783,0.972,7.762357950210571,nan
B_ddqn,10000,12,0.4363161106929075,0.008864458483150952,1.701909087825191,0.0683003479219959,3.3111122942785585,0.976,7.759191989898682,nan
B_ddqn,10000,13,0.3649096966803074,0.01078923836348991,2.091732740371277,0.2938589735710204,3.754624986493942,0.85,7.894624948501587,nan
B_ddqn,10000,14,0.40667053956289034,0.019901973446390733,0.7636836515835858,-0.04209136219892884,1.6745584637915765,0.0,8.203985929489136,nan
B_ddqn,10000,15,0.44305609438145943,0.019815298590345573,0.9137759424096593,0.09321415377478132,1.7241019274020253,0.0,8.051317930221558,nan
B_ddqn,10000,16,0.46407985130032936,0.014988013493590233,1.3884218158514423,0.1406233677418962,2.647096419901951,0.122,8.409652948379517,nan
B_ddqn,10000,17,0.392614691497548,0.014104947145389502,1.6284153084769086,0.8555510989587429,2.45606506031832,0.024,7.85774302482605,nan
B_ddqn,10000,18,0.4259970283658124,0.009631410045636878,1.799438062787278,-0.16469884187346137,3.715202325819737,0.656,8.272969007492065,nan
B_ddqn,10000,19,0.38792155669167533,0.01234369083694014,1.1666268141777956,-0.2954311619152493,2.7191107132256644,0.86,8.33005976676941,nan
B_ddqn,31623,0,0.38252300562737196,0.009733477586843708,1.195472058442976,-0.3245286525023713,2.7025455044656628,0.202,21.02398109436035,nan
B_ddqn,31623,1,0.5280836875405707,0.009948036995510078,1.0393253372523887,-0.5445200905669395,2.6222510723069936,0.942,22.681251049041748,nan
B_ddqn,31623,2,0.6678864578829583,0.007323296555598061,0.8510463116123219,-0.5419928722157799,2.262917775346345,1.0,20.798107862472534,nan
B_ddqn,31623,3,0.5169262974821771,0.01884294568044316,0.2825285216074726,-0.9220403759468154,1.462742309398091,0.0,24.031677961349487,nan
B_ddqn,31623,4,0.4256543399822886,0.010744262038787058,0.9945675072715785,-0.8618321114925901,2.8048436634685596,0.44,21.55009412765503,nan
B_ddqn,31623,5,0.4701943739998731,0.01872044377284844,0.16687599642151418,-1.006224957943475,1.2312047622677293,0.0,23.741037130355835,nan
B_ddqn,31623,6,0.45874941818820736,0.03234381694098641,1.580232567868142,0.48858929169000526,2.664315919230221,0.0,23.38589119911194,nan
