sigma_lam,lam_idx,lam_value,q,h_t0,mo_trigger_t0
0.1,5,0.49550296458446713,5,0.09452316999585735,False
0.1,5,0.49550296458446713,6,0.10395380929125632,False
0.1,5,0.49550296458446713,7,0.11148506857861418,False
0.1,5,0.49550296458446713,8,0.11733095417683957,False
0.1,5,0.49550296458446713,9,0.12165654421493742,False
0.1,5,0.49550296458446713,10,0.12459344177876516,False
0.1,6,0.5129768388937151,0,0.0,False
0.1,6,0.5129768388937151,1,0.02926435975735953,False
0.1,6,0.5129768388937151,2,0.05119718442523178,False
0.1,6,0.5129768388937151,3,0.06868419436791319,False
0.1,6,0.5129768388937151,4,0.08291190972723106,False
0.1,6,0.5129768388937151,5,0.09453419040431404,False
0.1,6,0.5129768388937151,6,0.10396751262842775,False
0.1,6,0.5129768388937151,7,0.11150162143072544,False
0.1,6,0.5129768388937151,8,0.11735052577577688,False
0.1,6,0.5129768388937151,9,0.12167930628002992,False
0.1,6,0.5129768388937151,10,0.12461956836537241,False
0.1,7,0.5310669280496926,0,0.0,False
0.1,7,0.5310669280496926,1,0.02926632163910816,False
0.1,7,0.5310669280496926,2,0.051201264129510454,False
0.1,7,0.5310669280496926,3,0.06869055149066126,False
0.1,7,0.5310669280496926,4,0.08292070732021023,False
0.1,7,0.5310669280496926,5,0.09454559478223534,False
0.1,7,0.5310669280496926,6,0.10398169318304666,False
0.1,7,0.5310669280496926,7,0.1115187504521939,False
0.1,7,0.5310669280496926,8,0.1173707782813573,False
0.1,7,0.5310669280496926,9,0.12170285985010931,False
0.1,7,0.5310669280496926,10,0.12464660298654394,False
0.1,8,0.5497949628220392,0,0.0,False
0.1,8,0.5497949628220392,1,0.029268352249754815,False
0.1,8,0.5497949628220392,2,0.05120548668917555,False
0.1,8,0.5497949628220392,3,0.06869713111096282,False
0.1,8,0.5497949628220392,4,0.08292981267929553,False
0.1,8,0.5497949628220392,5,0.09455739792478203,False
0.1,8,0.5497949628220392,6,0.10399636932750471,False
0.1,8,0.5497949628220392,7,0.1115364778055664,False
0.1,8,0.5497949628220392,8,0.11739173786162793,False
0.1,8,0.5497949628220392,9,0.12172723531625182,False
0.1,8,0.5497949628220392,10,0.1246745804758723,False
0.1,9,0.5691834403143314,0,0.0,False
0.1,9,0.5691834403143314,1,0.029270454031114553,False
0.1,9,0.5691834403143314,2,0.05120985717496333,False
0.1,9,0.5691834403143314,3,0.0687039411190774,False
0.1,9,0.5691834403143314,4,0.08293923670807941,False
0.1,9,0.5691834403143314,5,0.09456961394561975,False
0.1,9,0.5691834403143314,6,0.10401155858494632,False
0.1,9,0.5691834403143314,7,0.11155482462528386,False
0.1,9,0.5691834403143314,8,0.11741342946631513,False
0.1,9,0.5691834403143314,9,0.12175246164940039,False
0.1,9,0.5691834403143314,10,0.12470353403317279,False
0.1,10,0.5833333333333334,0,0.0,False
0.1,10,0.5833333333333334,1,0.029271987624373857,False
0.1,10,0.5833333333333334,2,0.051213046109201465,False
0.1,10,0.5833333333333334,3,0.06870890997633246,False
0.1,10,0.5833333333333334,4,0.0829461127479771,False
0.1,10,0.5833333333333334,5,0.09457852695376184,False
0.1,10,0.5833333333333334,6,0.10402264072681179,False
0.1,10,0.5833333333333334,7,0.11156821030586679,False
0.1,10,0.5833333333333334,8,0.11742925519557951,False
0.1,10,0.5833333333333334,9,0.1217708659135016,False
0.1,10,0.5833333333333334,10,0.12472465717126292,False
0.1,11,0.5892556509887896,0,0.0,False
0.1,11,0.5892556509887896,1,0.029272629409593395,False
0.1,11,0.5892556509887896,2,0.051214380614929174,False
0.1,11,0.5892556509887896,3,0.06871098932180911,False
0.1,11,0.5892556509887896,4,0.08294899017072077,False
0.1,11,0.5892556509887896,5,0.09458225674604186,False
0.1,11,0.5892556509887896,6,0.10402727817443606,False
0.1,11,0.5892556509887896,7,0.11157381162937588,False
0.1,11,0.5892556509887896,8,0.11743587749388093,False
0.1,11,0.5892556509887896,9,0.12177856710992331,False
0.1,11,0.5892556509887896,10,0.1247334959619489,False
0.1,12,0.6100357066440106,0,0.0,False
0.1,12,0.6100357066440106,1,0.029274881040916537,False
0.1,12,0.6100357066440106,2,0.051219062538000085,False
0.1,12,0.6100357066440106,3,0.06871828434468379,False
0.1,12,0.6100357066440106,4,0.082959085018431,False
0.1,12,0.6100357066440106,5,0.09459534183749667,False
0.1,12,0.6100357066440106,6,0.1040435474074569,False
0.1,12,0.6100357066440106,7,0.1115934621741933,False
0.1,12,0.6100357066440106,8,0.11745910959520892,False
0.1,12,0.6100357066440106,9,0.12180558389753704,False
0.1,12,0.6100357066440106,10,0.12476450326949602,False
0.1,13,0.6315485693793326,0,0.0,False
0.1,13,0.6315485693793326,1,0.029277211575688692,False
0.1,13,0.6315485693793326,2,0.051223908446819164,False
0.1,13,0.6315485693793326,3,0.06872583474736271,False
0.1,13,0.6315485693793326,4,0.08296953307609382,False
0.1,13,0.6315485693793326,5,0.09460888452121072,False
0.1,13,0.6315485693793326,6,0.1040603852753197,False
0.1,13,0.6315485693793326,7,0.11161379915721292,False
0.1,13,0.6315485693793326,8,0.1174831527920966,False
0.1,13,0.6315485693793326,9,0.12183354337833444,False
